Prerequisites,Course Name,Credits,Concurrent Enrollment
,PHYS 3915,6,False
,PHYS 3930,3,False
,PHYS 3980,3,False
CHEM 1110;MATH 2530;PHYS 1630,PHYS 4010,3,False
,PHYS 4020,3,False
PHYS 3410,PHYS 4110,3,False
MATH 3550,PHYS 4210,3,False
PHYS 2610;PHYS 3110,PHYS 4610,3,False
,PHYS 4840,0,False
,PHYS 4870,0,False
,PHYS 4880,3,False
,PHYS 4890,0,False
PHYS 3910,PHYS 4910,6,False
PHYS 3915,PHYS 4915,6,False
,PHYS 4930,3,False
,PHYS 4980,6,False
,POLS 1000,3,False
,POLS 1100,3,False
,POLS 1150,3,False
,POLS 1300,3,False
,POLS 1500,3,False
,POLS 1510,3,False
,POLS 1540,3,False
,POLS 1600,3,False
,POLS 1700,3,False
,POLS 1930,3,False
,POLS 1980,3,False
POLS 1000,POLS 2000,4,False
,POLS 2010,3,False
,POLS 2100,3,False
,POLS 2140,3,False
,POLS 2150,3,False
,POLS 2160,3,False
,POLS 2200,3,False
,POLS 2220,3,False
,POLS 2230,3,False
,POLS 2300,3,False
,POLS 2350,3,False
,POLS 2510,3,False
,POLS 2520,3,False
,POLS 2530,3,False
,POLS 2535,3,False
,POLS 2550,3,False
,POLS 2560,3,False
,POLS 2570,3,False
,POLS 2590,3,False
,POLS 2600,3,False
,POLS 2620,3,False
,POLS 2640,3,False
POLS 1000;POLS 1600,POLS 2691,3,False
CORE 1500,POLS 2700,3,True
,POLS 2710,3,False
,POLS 2720,3,False
,POLS 2820,3,False
,POLS 2930,3,False
,POLS 2931,4,False
,POLS 2980,3,False
,POLS 3100,3,False
,POLS 3110,3,False
,POLS 3130,3,False
,POLS 3140,3,False
,POLS 3150,3,False
,POLS 3250,3,False
POLS 1100;POLS 1150,POLS 3300,3,False
,POLS 3330,3,False
,POLS 3340,3,False
,POLS 3350,3,False
,POLS 3500,3,False
,POLS 3520,3,False
,POLS 3530,3,False
POLS 1000;POLS 1600,POLS 3567,3,False
,POLS 3600,3,False
,POLS 3620,3,False
POLS 1000;POLS 1600,POLS 3630,3,False
,POLS 3640,3,False
,POLS 3650,3,False
,POLS 3710,3,False
,POLS 3720,3,False
,POLS 3740,3,False
POLS 1000;POLS 1600,POLS 3750,3,False
,POLS 3760,3,False
,POLS 3770,3,False
CORE 1000;CORE 1500,POLS 3800,3,True
,POLS 3810,3,False
,POLS 3830,3,False
,POLS 3880,3,False
,POLS 3910,6,False
,POLS 3911,6,False
,POLS 3912,6,False
,POLS 3913,6,False
,POLS 3914,6,False
,POLS 3915,6,False
,POLS 3916,6,False
,POLS 3917,6,False
,POLS 3918,6,False
,POLS 3919,6,False
,POLS 3930,6,False
,POLS 3980,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4120,3,False
,POLS 4126,3,False
POLS 1100;POLS 1150,POLS 4131,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4140,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4150,3,False
POLS 2000;POLS 1150,POLS 4170,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4171,3,False
POLS 1100;POLS 1150;POLS 2100;POLS 3100,POLS 4300,3,False
POLS 2000;POLS 1100;POLS 1150,POLS 4325,3,False
,POLS 4340,3,False
POLS 2000;POLS 1150;POLS 1100,POLS 4360,3,False
POLS 2000;POLS 1500;POLS 3500;POLS 2820;POLS 3810,POLS 4500,3,False
,POLS 4510,3,False
,POLS 4520,3,False
,POLS 4530,3,False
,POLS 4590,3,False
,POLS 4610,3,False
,POLS 4630,3,False
POLS 2000;POLS 1600;POLS 2600;POLS 3600;POLS 2820;POLS 3810,POLS 4650,3,False
,POLS 4662,3,False
,POLS 4670,3,False
POLS 1600;POLS 2600;POLS 2000,POLS 4692,3,False
POLS 2000;POLS 1700;POLS 2700;POLS 3710;POLS 3720;POLS 3770,POLS 4710,3,False
POLS 2000;POLS 1700;POLS 2700;POLS 3710;POLS 3720;POLS 3770,POLS 4730,3,False
POLS 2000;POLS 1700;POLS 2700;POLS 3710;POLS 3720;POLS 3770,POLS 4740,3,False
POLS 2000;POLS 1700;POLS 2700;POLS 3710;POLS 3720;POLS 3770,POLS 4750,3,False
POLS 2000,POLS 4840,3,False
,POLS 4850,3,False
,POLS 4910,6,False
,POLS 4930,4,False
,POLS 4960,3,False
,POLS 4980,6,False
,POLS 4990,3,False
,POLS 4991,6,False
,PG 1010,3,False
PG 1010,PG 1020,3,False
,PG 1930,4,False
PG 1020,PG 2010,3,False
PG 2010,PG 2020,3,False
,PG 2930,3,False
,PG 2980,3,False
,PG 3910,6,False
,PG 3930,3,False
,PG 3980,3,False
,PG 4910,6,False
,PG 4930,4,False
,PG 4980,3,False
,PLS 1000,3,False
,PLS 1930,4,False
,PLS 2000,3,False
,PLS 2800,3,False
,PLS 3000,3,False
,PLS 3100,2,False
,PLS 3900,3,False
,PLS 3930,3,False
,PLS 3935,3,False
PLS 1000;PLS 4965;PLS 2000,PLS 4910,6,True
,PLS 4965,3,False
,PPHS 1000,1,False
,PPHS 1020,2,False
,PPHS 1050,0,False
BIOL 1240;BIOL 1245;BIOL 1260;BIOL 1265;CHEM 1120;CHEM 1125,PPHS 2000,2,False
,PPHS 2930,3,False
,PPHS 2980,3,False
,PPHS 3930,2,False
,PPHS 3980,3,False
,PPHS 4910,3,False
,PPHS 4930,3,False
,PPHS 4970,12,False
,PPHS 4980,3,False
,PST 1000,3,False
,PST 1500,3,False
,PST 1900,3,False
,PST 3200,3,False
,PST 3300,3,False
,PST 3400,3,False
CIS 2875,PST 4900,3,False
,PMGT 1010,3,False
,PMGT 1020,3,False
PMGT 1010,PMGT 1030,3,False
,PMGT 1930,3,False
ENGL 1900;PMGT 1010,PMGT 2010,3,False
CIS 2875;ENGL 1900;PMGT 1010,PMGT 2020,3,False
,PMGT 2030,3,False
,PMGT 2930,3,False
,PMGT 2980,3,False
PMGT 2020,PMGT 3010,3,False
,PMGT 3020,3,False
PMGT 1020;PMGT 2020,PMGT 3030,3,False
CORE 1605,PMGT 3040,3,False
PMGT 1030,PMGT 3050,3,False
,PMGT 3930,3,False
,PMGT 3980,3,False
PMGT 1030;PMGT 2010,PMGT 4010,3,False
PMGT 3020,PMGT 4020,3,False
PMGT 2010;PMGT 3020,PMGT 4030,3,False
PMGT 4010;PMGT 4030,PMGT 4800,3,False
,PMGT 4930,3,False
,PMGT 4980,3,False
,PS 0301,3,False
,PS 0302,2,False
,PS 0304,4,False
,PS 0407,12,False
,PS 0412,12,False
,PS 0413,4,False
,PS 0414,8,False
,PS 0499,12,False
,PS 0501,4,False
,PS 0901,12,False
,PS 0903,12,False
,PS 0904,12,False
,PSY 1010,3,False
,PSY 1930,4,False
PSY 1010,PSY 2010,3,False
PSY 1010,PSY 2050,4,False
,PSY 2930,4,False
PSY 1010,PSY 3100,3,False
PSY 1010,PSY 3120,3,False
PSY 1010,PSY 3130,3,False
PSY 1010,PSY 3160,3,False
PSY 1010,PSY 3210,3,False
PSY 1010,PSY 3230,3,False
PSY 1010,PSY 3300,3,False
PSY 1010,PSY 3310,3,False
PSY 1010,PSY 3410,3,False
PSY 1010,PSY 3440,3,False
PSY 1010,PSY 3450,3,False
PSY 1010,PSY 3460,3,False
PSY 1010,PSY 3470,3,False
PSY 1010,PSY 3930,4,False
,PSY 3980,3,False
PSY 2050,PSY 4060,4,False
PSY 1010,PSY 4140,3,False
PSY 1010,PSY 4150,3,False
PSY 1010,PSY 4210,3,False
PSY 1010,PSY 4220,3,False
PSY 3210;PSY 3230,PSY 4270,3,False
PSY 1010;PSY 3300,PSY 4320,3,False
PSY 1010,PSY 4330,3,False
PSY 1010,PSY 4340,3,False
PSY 3300,PSY 4350,3,False
PSY 1010;PSY 2050,PSY 4420,3,False
PSY 3460;PSY 1010;PSY 2050,PSY 4430,3,False
CORE 1000;CORE 1500,PSY 4445,3,True
PSY 1010,PSY 4450,3,False
PSY 1010,PSY 4460,3,False
PSY 1010,PSY 4480,3,False
PSY 1010,PSY 4490,3,False
PSY 1010,PSY 4710,3,False
PSY 1010,PSY 4720,15,False
PSY 1010,PSY 4730,3,False
PSY 1010,PSY 4800,6,False
PSY 1010,PSY 4910,6,False
PSY 1010,PSY 4930,3,False
PSY 1010;PSY 2050;PSY 4060,PSY 4960,4,False
PSY 1010;PSY 2050,PSY 4965,3,False
PSY 1010;PSY 2050,PSY 4967,3,False
PSY 1010;PSY 2050,PSY 4969,3,False
,PSY 4980,6,False
,PUBH 2100,3,False
PUBH 2100,PUBH 2300,3,False
,PUBH 2700,3,False
,PUBH 2930,3,False
,PUBH 2980,3,False
PUBH 2100,PUBH 3200,3,False
,PUBH 3500,3,False
,PUBH 3910,6,False
,PUBH 3930,3,False
,PUBH 3980,3,False
,PUBH 4000,3,False
,PUBH 4100,3,False
,PUBH 4930,3,False
HMP 1300;PUBH 2300;PUBH 3200;PUBH 4000;PUBH 4100;BST 3100;EPI 4000;HCE 3100,PUBH 4960,3,True
,PUBH 4970,6,False
,PUBH 4980,3,False
,RO 0302,2,False
,RO 0402,12,False
,RO 0901,12,False
,RO 0903,12,False
,XRT 4310,2,False
,XRT 4320,3,False
,XRT 4330,3,False
,XRT 4340,3,False
,XRT 4350,10,False
,XRT 4360,2,False
,XRT 4420,3,False
,XRT 4440,3,False
,XRT 4450,8,False
,XRT 4500,3,False
,XRT 4510,2,False
,XRT 4960,1,False
,XRT 4980,3,False
,R 0302,2,False
,R 0304,4,False
,R 0305,4,False
,R 0306,4,False
,R 0307,4,False
,R 0308,4,False
,R 0309,4,False
,R 0310,4,False
,R 0401,12,False
,R 0403,12,False
,R 0404,12,False
,R 0408,12,False
,R 0409,12,False
,R 0410,8,False
,R 0411,4,False
,R 0412,4,False
,R 0901,12,False
,R 0903,12,False
,RENL 0200,4,False
,RMED 0101,10,False
,RMED 0102,12,False
,RMED 0103,12,False
,RMED 0105,12,False
,RMED 0106,4,False
,RMED 0107,6,False
,RMED 0111,12,False
,RMED 0201,2,False
,RESP 0200,5,False
,RUSS 1010,3,False
RUSS 1010,RUSS 1020,3,False
,RUSS 1930,3,False
,RUSS 1980,3,False
RUSS 1020,RUSS 2010,3,False
RUSS 2010,RUSS 2020,3,False
,RUSS 2930,3,False
,RUSS 2980,3,False
RUSS 2020,RUSS 3010,3,False
RUSS 3010,RUSS 3020,3,False
,RUSS 3250,3,False
,RUSS 3270,3,False
,RUSS 3320,3,False
,RUSS 3340,3,False
,RUSS 3350,3,False
,RUSS 3360,3,False
,RUSS 3370,3,False
,RUSS 3390,3,False
,RUSS 3440,3,False
,RUSS 3910,6,False
,RUSS 3930,3,False
,RUSS 3980,3,False
,RUSS 4010,3,False
RUSS 3250,RUSS 4510,3,False
,RUSS 4910,6,False
,RUSS 4930,3,False
,RUSS 4980,3,False
,SE 1700,2,False
,SE 1701,1,False
,SE 1702,1,False
,SE 1709,2,False
,SE 1930,4,False
,SE 2930,4,False
,SE 3930,4,False
,SE 4930,4,False
,SE 4970,3,False
CIS 1150,SSI 1500,3,False
CIS 2875;SSI 1500,SSI 2000,3,False
,SSI 2930,3,False
,SSI 2980,3,False
SSI 3000,SSI 3000,3,False
CORE 1205;CIS 2875;SSI 1500,SSI 3010,3,False
CORE 1205;CIS 2875;SSI 1500,SSI 3020,3,False
CIS 2875;SSI 1500,SSI 3030,3,False
CIS 2875;SSI 1500,SSI 3040,3,False
CIS 3300;SSI 1500,SSI 3100,3,False
SSI 3020,SSI 3200,3,False
SSI 3010,SSI 3300,3,False
SSI 3030,SSI 3600,3,False
SSI 2000,SSI 3800,3,False
,SSI 3930,3,False
,SSI 3980,3,False
,SSI 4010,3,False
SSI 3010,SSI 4090,3,False
SSI 3040,SSI 4100,3,False
SSI 4200,SSI 4200,3,False
SSI 4500,SSI 4500,3,False
SSI 3040,SSI 4650,3,False
,SSI 4800,3,False
,SSI 4900,3,False
,SSI 4910,3,False
,SSI 4930,3,False
,SSI 4980,3,False
,SDE 0101,6,False
,SDE 0102,6,False
,SDE 0103,6,False
,SDE 0104,6,False
,SDE 0105,6,False
,SDE 0201,6,False
,SDE 0202,6,False
,SDE 0203,6,False
,SDE 0204,6,False
,SDE 0205,6,False
,SA 0133,6,False
,SA 0135,6,False
,SA 0136,6,False
,SA 0138,6,False
,SA 0140,6,False
,SA 0148,6,False
,SIM 0101,3,False
,SIM 0102,6,False
,SIM 0401,12,False
,SBJ 0200,3,False
,SWRK 1000,3,False
,SWRK 2300,3,False
,SWRK 3100,3,False
,SWRK 3200,3,False
,SWRK 3300,3,False
SWRK 3300,SWRK 3350,3,True
,SWRK 3400,3,False
,SWRK 3440,3,False
,SWRK 3500,3,False
,SWRK 3600,3,False
,SWRK 3700,3,False
SWRK 3300;SWRK 3400;SWRK 3500;SWRK 1000,SWRK 4100,5,False
,SWRK 4150,1,False
SWRK 4100;SWRK 4150,SWRK 4200,5,False
,SWRK 4250,1,False
,SOC 1100,3,False
,SOC 1110,3,False
,SOC 1120,3,False
,SOC 1180,3,False
,SOC 1190,3,False
,SOC 1480,3,False
,SOC 1500,3,False
,SOC 1550,3,False
,SOC 1930,3,False
,SOC 1980,3,False
SOC 1100;SOC 1110;SOC 1120;ANTH 1200,SOC 2000,3,False
,SOC 2110,3,False
,SOC 2360,4,False
,SOC 2480,3,False
,SOC 2490,3,False
,SOC 2630,3,False
,SOC 2930,3,False
,SOC 2980,3,False
SOC 2000,SOC 3020,3,False
,SOC 3180,3,False
,SOC 3220,3,False
,SOC 3230,3,False
,SOC 3300,3,False
,SOC 3360,3,False
,SOC 3370,3,False
,SOC 3390,3,False
,SOC 3430,3,False
,SOC 3490,3,False
CORE 1000;CORE 1500,SOC 3510,3,True
,SOC 3525,3,False
,SOC 3570,3,False
,SOC 3580,3,False
,SOC 3590,3,False
PSY 1010;SOC 1100;SOC 1110;SOC 1120,SOC 3700,3,False
,SOC 3840,3,False
,SOC 3910,6,False
,SOC 3930,3,False
,SOC 3980,3,False
SOC 2000,SOC 4015,3,False
SOC 2000,SOC 4025,3,False
,SOC 4640,3,False
,SOC 4650,3,False
SOC 4650,SOC 4660,3,False
SOC 4650,SOC 4670,3,False
,SOC 4680,3,False
SOC 4640;SOC 4650;SOC 4660,SOC 4700,3,False
SOC 2000,SOC 4800,3,False
,SOC 4840,3,False
,SOC 4910,6,False
,SOC 4930,3,False
,SOC 4980,6,False
,SOC 4990,6,False
,SPAN 1010,3,False
SPAN 1010,SPAN 1020,3,False
,SPAN 1200,4,False
,SPAN 1930,4,False
,SPAN 1980,3,False
SPAN 1020;SPAN 1200,SPAN 2010,3,False
,SPAN 2240,3,False
,SPAN 2400,4,False
,SPAN 2930,6,False
,SPAN 2980,3,False
SPAN 2010,SPAN 3010,3,False
SPAN 3010,SPAN 3020,3,False
SPAN 3010;SPAN 3020,SPAN 3030,3,False
SPAN 3010;SPAN 3020,SPAN 3040,3,False
SPAN 3010;SPAN 3020,SPAN 3100,3,False
SPAN 3010;SPAN 3020,SPAN 3150,3,False
SPAN 3010;SPAN 3020,SPAN 3360,3,False
,SPAN 3910,6,False
,SPAN 3930,3,False
,SPAN 3980,3,False
,SPAN 4000,3,False
SPAN 3010;SPAN 3020,SPAN 4020,3,False
,SPAN 4030,3,False
SPAN 4000,SPAN 4040,3,False
,SPAN 4050,3,False
,SPAN 4060,3,False
,SPAN 4070,3,False
,SPAN 4090,3,False
,SPAN 4130,3,False
,SPAN 4150,3,False
,SPAN 4160,3,False
,SPAN 4170,3,False
,SPAN 4200,3,False
,SPAN 4220,3,False
SPAN 4200,SPAN 4240,3,False
SPAN 4200,SPAN 4260,3,False
SPAN 4200,SPAN 4270,3,False
SPAN 4200,SPAN 4280,3,False
SPAN 4200,SPAN 4290,3,False
SPAN 4200,SPAN 4310,3,False
SPAN 4200,SPAN 4320,3,False
SPAN 4200,SPAN 4330,3,False
SPAN 4200,SPAN 4340,3,False
SPAN 4200,SPAN 4350,3,False
SPAN 4200,SPAN 4360,3,False
SPAN 4200,SPAN 4370,3,False
SPAN 4200,SPAN 4380,3,False
SPAN 4200,SPAN 4390,3,False
SPAN 4200,SPAN 4400,3,False
SPAN 4200,SPAN 4510,3,False
SPAN 4200,SPAN 4521,3,False
SPAN 4200,SPAN 4560,3,False
SPAN 4200,SPAN 4571,3,False
SPAN 4200,SPAN 4590,3,False
SPAN 4200,SPAN 4630,3,False
SPAN 4200,SPAN 4660,3,False
SPAN 4200,SPAN 4680,3,False
SPAN 4200,SPAN 4700,3,False
SPAN 4200,SPAN 4710,3,False
SPAN 4200,SPAN 4720,3,False
SPAN 4200,SPAN 4740,3,False
SPAN 4200,SPAN 4750,3,False
SPAN 4200,SPAN 4760,3,False
SPAN 4200,SPAN 4770,3,False
,SPAN 4790,3,False
SPAN 4200,SPAN 4820,3,False
SPAN 4200,SPAN 4830,3,False
SPAN 4200,SPAN 4840,3,False
SPAN 4200,SPAN 4850,3,False
,SPAN 4910,6,False
,SPAN 4930,3,False
,SPAN 4980,3,False
,EDSP 3560,3,False
,EDSP 3700,3,False
,EDSP 3930,3,False
,EDSP 3980,3,False
,EDSP 4240,3,False
,EDSP 4250,3,False
,EDSP 4310,3,False
EDSP 4530,EDSP 4380,10,False
,EDSP 4400,4,False
EDSP 4310,EDSP 4470,3,False
EDSP 4310,EDSP 4480,3,False
EDSP 3700;EDSP 4310,EDSP 4510,2,False
,EDSP 4530,3,False
EDI 3550,EDSP 4540,3,False
,EDSP 4600,3,False
EDSP 3700,EDSP 4610,3,False
EDSP 3700,EDSP 4620,3,False
EDSP 4530,EDSP 4640,3,False
,EDSP 4660,3,False
,EDSP 4670,3,False
,EDSP 4850,10,False
,EDSP 4980,3,False
,SLHS 1000,3,False
,SLHS 1420,3,False
,SLHS 2000,2,False
,SLHS 2200,3,False
,SLHS 2400,3,False
SLHS 2000;SLHS 2400,SLHS 3000,3,True
,SLHS 3200,3,False
SLHS 2000;SLHS 2400,SLHS 3700,3,True
,SLHS 4050,1,False
,SLHS 4060,1,False
SLHS 3700,SLHS 4150,3,False
,SLHS 4200,3,False
CORE 1500,SLHS 4300,3,False
,SLHS 4350,1,False
,SLHS 4400,3,False
,SLHS 4500,3,False
,SLHS 4600,2,False
CORE 1000;CORE 1500,SLHS 4650,2,True
SLHS 4300,SLHS 4700,1,False
,SLHS 4750,3,False
,SLHS 4800,2,False
SLHS 2000;SLHS 4300,SLHS 4900,2,False
,SPR 1500,3,False
,SPR 3610,3,False
,SPR 3930,3,False
,SPR 3980,3,False
,SPR 4810,3,False
,SPR 4930,3,False
,SPR 4980,3,False
MATH 0260;MATH 1200;MATH 1400;MATH 1320;MATH 1510;MATH 0265,STAT 1100,3,False
MATH 1200,STAT 1260,3,False
MATH 1200,STAT 1300,3,False
,STAT 1930,3,False
STAT 1300,STAT 2300,3,False
MATH 1520,STAT 3850,3,False
,STAT 3910,6,False
,STAT 3930,3,False
,STAT 3980,3,False
MATH 3850;STAT 3850;MATH 2530;MATH 1660;MATH 2660,STAT 4800,3,False
STAT 3850;MATH 3850,STAT 4840,3,False
MATH 4800;STAT 4800,STAT 4850,3,False
MATH 3850;STAT 3850;MATH 3110;MATH 3120,STAT 4870,3,False
MATH 3850,STAT 4880,3,False
,STAT 4910,6,False
,STAT 4930,3,False
,STAT 4980,3,False
,S 0111,6,False
,S 0112,6,False
,S 0119,12,False
,S 0121,3,False
,S 0301,8,False
,S 0302,2,False
,S 0304,4,False
,S 0305,4,False
,S 0306,4,False
,S 0307,4,False
,S 0308,4,False
,S 0309,4,False
,S 0310,4,False
,S 0311,4,False
,S 0312,4,False
,S 0416,12,False
,S 0417,12,False
,S 0418,12,False
,S 0420,12,False
,S 0421,12,False
,S 0422,12,False
,S 0423,12,False
,S 0424,12,False
,S 0426,12,False
,S 0427,12,False
,S 0428,12,False
,S 0430,12,False
,S 0433,12,False
,S 0434,12,False
,S 0435,12,False
,S 0436,4,False
,S 0437,4,False
,S 0438,4,False
,S 0499,12,False
,S 0501,4,False
,S 0502,4,False
,S 0503,12,False
,S 0504,12,False
,S 0505,12,False
,S 0506,12,False
,S 0507,4,False
,S 0508,4,False
,S 0509,4,False
,S 0901,12,False
,S 0903,12,False
,THR 1000,3,False
,THR 1010,3,False
,THR 1500,3,False
,THR 1930,3,False
,THR 1980,3,False
,THR 2200,3,False
,THR 2300,3,False
,THR 2500,3,False
,THR 2510,3,False
,THR 2515,3,False
,THR 2520,3,False
,THR 2530,3,False
,THR 2540,3,False
,THR 2560,3,False
,THR 2580,3,False
,THR 2610,3,False
,THR 2700,3,False
,THR 2930,3,False
,THR 2980,3,False
THR 1500,THR 3500,3,False
,THR 3510,3,False
THR 2510;THR 2530;THR 2540,THR 3520,3,False
,THR 3545,3,False
,THR 3550,0,False
,THR 3560,6,False
,THR 3600,3,False
THR 1500,THR 3610,3,False
THR 1500,THR 3620,3,False
THR 3500,THR 3700,3,True
,THR 3910,6,False
,THR 3930,3,False
,THR 3980,3,False
,THR 4505,3,False
,THR 4515,3,False
THR 2510;THR 2530,THR 4570,9,False
,THR 4590,3,False
THR 2510,THR 4620,3,False
THR 3700,THR 4700,3,False
,THR 4910,6,False
,THR 4930,4,False
,THR 4980,6,False
CORE 1500,THEO 1600,3,True
CORE 1500,THEO 1657,3,True
CORE 1500,THEO 1659,3,True
,THEO 1980,3,False
THEO 1600,THEO 2110,3,False
THEO 1600,THEO 2210,3,False
THEO 1600,THEO 2310,3,False
THEO 1600,THEO 2320,3,False
,THEO 2330,3,False
THEO 1600,THEO 2333,3,False
THEO 1600,THEO 2350,3,False
THEO 1600,THEO 2410,3,False
THEO 1600,THEO 2415,3,False
,THEO 2425,3,False
THEO 1600,THEO 2430,3,False
THEO 1600,THEO 2510,3,False
,THEO 2515,3,False
THEO 1600,THEO 2520,3,False
THEO 1600,THEO 2530,3,False
THEO 1600,THEO 2535,3,False
THEO 1600,THEO 2610,3,False
THEO 1600,THEO 2700,3,False
,THEO 2710,3,False
THEO 1600,THEO 2715,3,False
THEO 1600,THEO 2717,3,False
THEO 1600,THEO 2725,3,False
,THEO 2730,3,False
THEO 1600,THEO 2755,3,False
THEO 1600,THEO 2815,3,False
,THEO 2820,3,False
THEO 1600,THEO 2840,3,False
,THEO 2900,3,False
THEO 1600,THEO 2905,3,False
,THEO 2930,3,False
,THEO 2980,3,False
,THEO 3110,3,False
,THEO 3115,3,False
THEO 1600,THEO 3130,3,False
,THEO 3210,3,False
,THEO 3220,3,False
,THEO 3310,3,False
,THEO 3325,3,False
,THEO 3335,3,False
,THEO 3345,3,False
THEO 1600,THEO 3350,3,False
,THEO 3365,3,False
,THEO 3370,3,False
,THEO 3375,3,False
,THEO 3410,3,False
,THEO 3415,3,False
,THEO 3420,3,False
THEO 1600,THEO 3425,3,False
THEO 1600,THEO 3430,3,False
THEO 1600,THEO 3435,3,False
,THEO 3510,3,False
,THEO 3525,3,False
THEO 1600,THEO 3533,3,False
,THEO 3535,3,False
THEO 1600,THEO 3540,3,False
,THEO 3560,3,False
,THEO 3710,3,False
,THEO 3720,3,False
,THEO 3730,3,False
,THEO 3735,3,False
THEO 1600,THEO 3750,3,False
THEO 1600,THEO 3755,3,False
CORE 1000;CORE 1500,THEO 3815,3,True
THEO 1600,THEO 3850,3,False
,THEO 3900,3,False
,THEO 3905,3,False
,THEO 3910,6,False
THEO 1600,THEO 3930,3,False
,THEO 3980,3,False
THEO 1600,THEO 4210,3,False
THEO 1600,THEO 4290,3,False
THEO 1600,THEO 4490,3,False
THEO 1600,THEO 4510,3,False
THEO 1600,THEO 4525,3,False
THEO 1600,THEO 4710,3,False
THEO 1600,THEO 4790,3,False
THEO 1600,THEO 4810,3,False
,THEO 4910,6,False
,THEO 4930,3,False
THEO 3430;THEO 3435,THEO 4960,3,False
,THEO 4980,3,False
,THEO 4998,3,False
,UNIV 1020,1,False
,UNIV 2930,4,False
,UNIV 3910,1,False
,UNIV 3930,3,False
,UNIV 4970,12,False
,UPS 4960,3,False
,WH 0111,6,False
,WH 0112,6,False
,WH 0113,3,False
,WGST 1900,3,False
,WGST 1980,3,False
,WGST 2100,3,False
,WGST 2200,3,False
,WGST 2400,3,False
,WGST 2700,3,False
,WGST 2800,3,False
,WGST 2930,3,False
,WGST 2980,3,False
,WGST 3230,3,False
,WGST 3320,3,False
,WGST 3350,3,False
,WGST 3430,3,False
CORE 1000;CORE 1500,WGST 3510,3,True
,WGST 3550,3,False
,WGST 3630,3,False
,WGST 3650,3,False
,WGST 3720,3,False
,WGST 3775,3,False
,WGST 3800,3,False
,WGST 3850,3,False
,WGST 3910,6,False
,WGST 3930,3,False
,WGST 3980,3,False
,WGST 4010,3,False
WGST 2100,WGST 4100,3,False
,WGST 4200,3,False
,WGST 4330,3,False
,WGST 4400,3,False
,WGST 4490,3,False
,WGST 4500,3,False
,WGST 4580,3,False
,WGST 4750,3,False
,WGST 4770,3,False
,WGST 4800,3,False
,WGST 4860,3,False
,WGST 4919,6,False
,WGST 4930,3,False
,WGST 4960,3,False
,WGST 4980,3,False
